url,title,domain,language,sourcecountry,error,timestamp
https://www.gujaratsamachar.com/news/gujarat/senior-intelligence-officer-caught-accepting-80000-bribe-in-gandhinagar-acb-trap-16159620380.html,ગાંધીનગર : રાજ્યના ગુપ્તચર વિભાગમાં ભ્રષ્ટાચારનો સડો ? સીનિયર ઇન્ટેલિજન્સ ઓફિસર લાંચ લેતા ACBની ઝપેટમા,gujaratsamachar.com,Gujarati,India,内容提取失败,2026-03-16T14:15:21.368839
https://batam.tribunnews.com/tanjung-pinang/678586/pn-tanjungpinang-tegaskan-zero-suap-dan-gratifikasi-minta-masyarakat-jangan-ragu-lapor,"PN Tanjungpinang Tegaskan Zero Suap dan Gratifikasi , Minta Masyarakat Jangan Ragu Lapor",batam.tribunnews.com,Indonesian,Indonesia,httpx/requests 错误: Client error '403 Forbidden' for url 'https://bata,2026-03-16T14:15:24.521445
https://news.telegraf.com.ua/ukr/publikacii/5935374-direktor-nabu-krivonos-uniknuv-kriminalnogo-pokarannya-za-dopomogoyu-fiktivnogo-batkivstva-eksnardep-oprilyudniv-svidchennya-materi-ditini,"Семен Кривонос через фіктивне батьківство уникнув кримінального покарання , заявив Береза",news.telegraf.com.ua,Ukrainian,Ukraine,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:15:57.165486
https://www.manilatimes.net/2026/03/15/news/flood-control-probe-to-continue-palace/2300296,Flood control probe to continue Palace | The Manila Times,manilatimes.net,English,Philippines,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:16:28.094374
https://albeu.com/lajme/dali-fotot-e-para-te-ajola-xoxes-me-barkun-e-rrumbullakosur/865143/,Dali fotot e para të Ajola Xoxës me barkun e rrumbullakosur,albeu.com,Albanian,Albania,httpx/requests 错误: _ssl.c:983: The handshake operation timed out,2026-03-16T14:17:02.053662
https://www.thetoc.gr/politiki/article/androulakis-i-allagi-perna-mesa-apo-tin-itta-tis-nd---psifise-gia-sunedrous-o-proedros-tou-pasok/,Ανδρουλάκης :  Η αλλαγή περνά μέσα από την ήττα της ΝΔ  - Ψήφισε για ... ,thetoc.gr,Greek,Greece,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:17:34.276987
https://www.scmp.com/news/china/science/article/3346672/top-nuclear-radar-and-missile-experts-vanish-chinese-academy-engineering-site,"Top nuclear weapons , radar and missile experts vanish from Chinese Academy of Engineering site",scmp.com,English,China,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:18:06.357618
https://naslovi.net/2026-03-15/n1-info/srce-vuciceva-kampanja-za-lokalne-izbore-je-zvucni-top-u-obliku-politike/41486446,SRCE : Vučićeva kampanja za lokalne izbore je zvučni top u obliku politike,naslovi.net,Serbian,Serbia,httpx/requests 错误: Client error '403 Forbidden' for url 'https://nasl,2026-03-16T14:18:14.271242
https://www.livehindustan.com/national/west-bengal-election-know-the-strengths-and-weaknesses-of-tmc-bjp-cpi-and-congress-201773581857441.html,"West Bengal Election Know the strengths and weaknesses of TMC BJP CPI and Congress टीएमसी , भाजपा , माकपा , कांग्रेस की ताकत और कमजोरियां ; बंगाल जीतना ममता के लिए अबकी बार कितना मुश्किल , India News in Hindi",livehindustan.com,Hindi,India,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:18:32.056440
https://www.odatv.com/guncel/26-kilo-altinla-gundeme-gelmisti-mehmet-cemil-acar-yeniden-yakalandi-120139575,26 kilo altınla gündeme gelmişti : Mehmet Cemil Acar yeniden yakalandı,odatv.com,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:18:39.212768
https://www.news.gr/politikh/article/4097773/androulakis-mazi-boroume-na-kerdisoume-tin-ellada-pou-axizoume.html,Ανδρουλάκης : Μαζί μπορούμε να κερδίσουμε την Ελλάδα που αξίζουμε,news.gr,Greek,Greece,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:19:35.598725
https://www.topontiki.gr/2026/03/15/psifise-sto-peristeri-o-androulakis-i-allagi-perna-mesa-apo-tin-itta-tis-neas-dimokratias/,Ψήφισε στο Περιστέρι ο Ανδρουλάκης : « Η αλλαγή περνά μέσα από την ήττα της Νέας Δημοκρατίας » ,topontiki.gr,Greek,Greece,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:19:44.642733
https://www.voria.gr/article/androylakis-i-allagi-perna-mesa-apo-tin-itta-tis-nd-mazi-mporoyme-na-kerdisoyme-tin-ellada,Ανδρουλάκης : Η αλλαγή περνά μέσα από την ήττα της ΝΔ - Μαζί μπορούμε να κερδίσουμε την Ελλάδα που αξίζουμε,voria.gr,Greek,Greece,httpx/requests 错误: timed out,2026-03-16T14:20:22.917369
https://jateng.tribunnews.com/semarang/1247205/pertama-di-jawa-tengah-the-park-semarang-hadirkan-atraksi-akrobat-flying-trapeze-selama-ramadan,Pertama di Jawa Tengah ! The Park Semarang Hadirkan Atraksi Akrobat  Flying Trapeze  Selama Ramadan,jateng.tribunnews.com,Indonesian,Indonesia,httpx/requests 错误: Client error '403 Forbidden' for url 'https://jate,2026-03-16T14:20:53.326376
https://www.manilatimes.net/2026/03/15/tmt-newswire/deped-advances-voucher-reforms-strengthens-classroom-observation-system/2300267,"DepEd advances voucher reforms , strengthens classroom observation system",manilatimes.net,English,Philippines,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:21:31.685665
https://n.yam.com/Article/20260315100924,中國加強拉攏 巴拉圭政界人士頻訪中 台巴邦交現挑戰,n.yam.com,Chinese,Taiwan,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:22:07.926620
https://24tv.ua/law/bankivska-tayemnitsya-shho-tse-take-koli-bank-mozhe-rozkriti_n3027073,"Банківська таємниця - що це таке , коли банк може розкрити дані про клієнтів",24tv.ua,Ukrainian,Ukraine,httpx/requests 错误: Client error '403 Forbidden' for url 'https://24tv,2026-03-16T14:22:15.871334
https://www.nationalheraldindia.com/opinion/nepal-and-bangladesh-a-tale-of-two-elections,A tale of two elections,nationalheraldindia.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:22:47.994340
https://www.libyaakhbar.com/libya-news/2748492.html,الدبيبة يعيد بناء سطوته : حكومة منتهية الولاية تستكمل تشكيلها بصفقات مع الميليشيات وشراء الذمم,libyaakhbar.com,Arabic,Libya,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:23:07.638935
https://indianexpress.com/article/political-pulse/cm-sarma-vs-gaurav-gogoi-split-opposition-delimitation-5-key-factors-in-assam-poll-contest-10583648/,"CM Sarma vs Gaurav Gogoi , split Opposition , delimitation : 5 key factors in Assam poll contest",indianexpress.com,English,India,httpx/requests 错误: Server disconnected without sending a response.,2026-03-16T14:23:33.963664
https://time.mk/ai/f678a10d63/mk/,Time . ai,time.mk,Macedonian,Macedonia,httpx/requests 错误: Client error '403 Forbidden' for url 'https://time,2026-03-16T14:24:10.461413
https://www.bworldonline.com/economy/2026/03/15/736421/phl-external-debt-grows-7-3-in-2025/,PHL external debt grows 7 . 3 % in 2025 - BusinessWorld Online,bworldonline.com,English,Philippines,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:24:42.585618
https://www.gorkhapatraonline.com/news/196581,  सचेत उपभोक्ता आजको आवश्यकता  ,gorkhapatraonline.com,Nepali,Nepal,httpx/requests 错误: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verif,2026-03-16T14:25:06.972638
https://www.gorkhapatraonline.com/news/196587,पाथीभरा मन्दिरको सुन - चाँदी पगालेर एक ढिक्का गरिने,gorkhapatraonline.com,Nepali,Nepal,httpx/requests 错误: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verif,2026-03-16T14:25:22.450517
https://www.f5haber.com/gundem/dilek-imamoglu-19-mart-sabahini-anlatti-ekremin-istanbula-aday-olmasini-hic-istemedim-6896295,Dilek İmamoğlu 19 Mart sabahını anlattı : Ekremin İstanbula aday olmasını hiç istemedim,f5haber.com,Turkish,Turkey,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:25:25.898342
https://theindianawaaz.com/two-constables-arrested-for-accepting-bribe-from-a-bookie-sho-on-line-duty/,"सट्टेबाज से रिश्वत लेते दो हवलदार गिरफ्तार , एसएचओ लाइन हाज़िर : CBI – The Indian Awaaz",theindianawaaz.com,Hindi,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:26:08.514890
https://www.aljazeera.net/arts/2026/3/15/%D9%86%D8%AC%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B5%D8%BA%D9%8A%D8%B1%D8%A9-%D9%88%D8%AC%D8%B1%D8%A3%D8%A9-%D8%BA%D9%8A%D8%B1-%D9%85%D8%B3%D8%A8%D9%88%D9%82%D8%A9-%D9%83%D9%8A%D9%81-%D8%A8%D8%AF%D8%AA,نجاحات صغيرة وجرأة غير مسبوقة .. كيف بدت الدراما السورية في رمضان 2026 ؟ ,aljazeera.net,Arabic,Israel,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:26:56.794789
https://www.syri-vision.tv/kuvendi-rrezoi-kerkesen-e-spak-rama-balluku-ceshtje-e-mbyllur/,"Kuvendi rrëzoi kërkesën e SPAK , Rama : Balluku , shtje e mbyllur - TV SYRI",syri-vision.tv,Albanian,,httpx/requests 错误: _ssl.c:983: The handshake operation timed out,2026-03-16T14:27:43.485717
https://www.yambolnews.net/politika/item/59644-2026-03-15-12-41-10,Румен Радев : - ЯмболСвят - Актуални новини за Ямбол . Следете последните новини от днес за Ямбол . ,yambolnews.net,Bulgarian,Bulgaria,内容提取失败,2026-03-16T14:28:52.333238
https://www.the-messenger.com/news/world/article_cc3fdb1a-d9cd-5864-a427-8fbfb82a3573.html,Orbán and challenger Magyar summon rival rallies in show of strength before Hungary April election,the-messenger.com,English,United States,httpx/requests 错误: Client error '403 Access Forbidden' for url 'https,2026-03-16T14:28:56.636902
https://www.goskagit.com/news/world/orb-n-and-challenger-magyar-summon-rival-rallies-in-show-of-strength-before-hungarys-april/article_f7cbb417-007c-582c-ac35-706d61dc942f.html,Orbán and challenger Magyar summon rival rallies in show of strength before Hungary April election,goskagit.com,English,United States,httpx/requests 错误: Client error '403 Access Forbidden' for url 'https,2026-03-16T14:29:02.026220
https://www.canoncitydailyrecord.com/2026/03/15/today-in-history-rod-blagojevich/,Today in History : Convicted former Illinois Gov . Rod Blagojevich enters prison,canoncitydailyrecord.com,English,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:29:17.148323
https://www.thailandblog.nl/opinie/vrijspraak-omkoi-leraar-legt-gat-in-schoollunchbeleid-bloot/,Vrijspraak Omkoi - leraar legt gat in schoollunchbeleid bloot,thailandblog.nl,Dutch,Netherlands,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:29:37.807476
https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/wyoming-gubernatorial-candidate-changes-political-party-once-again/article_fb2a6d7e-f292-45f2-b4ba-2989a815acec.html,Wyoming gubernatorial candidate changes political party once again,wyomingnews.com,English,United States,httpx/requests 错误: Client error '403 Access Forbidden' for url 'https,2026-03-16T14:30:28.774401
https://eleconomista.com.ar/politica/habra-golpe-timon-n93362, ¿ Por qué Milei no echa a Adorni ? El secreto detrás del  Triángulo  y la toma de Kamchatka,eleconomista.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://elec,2026-03-16T14:30:31.897091
https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2026/03/15/jovem-e-preso-e-adolescente-apreendido-por-trafico-de-drogas-em-volta-redonda.ghtml,Tráfico de drogas em Volta Redonda : jovem e menor são detidos,g1.globo.com,Portuguese,Brazil,httpx/requests 错误: Client error '403 Forbidden' for url 'https://g1.g,2026-03-16T14:30:56.035844
https://g1.globo.com/ap/amapa/noticia/2026/03/15/operacao-contra-trafico-termina-com-adolescente-de-17-anos-morto-em-macapa.ghtml,Operao contra tráfico termina com adolescente de 17 anos morto no AP,g1.globo.com,Portuguese,Brazil,httpx/requests 错误: Client error '403 Forbidden' for url 'https://g1.g,2026-03-16T14:30:59.483291
https://trinidadexpress.com/news/local/legal-opinion-clears-t-t-over-us-drug-boat-strikes/article_654aba98-bbba-4997-9b99-f6e3bcd71c4d.html,Legal opinion clears T & T over US drug boat strikes,trinidadexpress.com,English,Trinidad and Tobago,httpx/requests 错误: Client error '403 Access Forbidden' for url 'https,2026-03-16T14:31:03.100651
https://oglobo.globo.com/rio/noticia/2026/03/15/milicia-faz-aliancas-e-trava-guerras-para-sobreviver-investigacoes-apontam-parcerias-com-o-terceiro-comando-puro.ghtml,Milícia faz alianças e trava guerras para sobreviver ; investigaes apontam parcerias com o Terceiro Comando Puro,oglobo.globo.com,Portuguese,Brazil,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:32:03.310279
https://www.dostor.org/5459213,الحلقة الحادية عشرة من مسلسل عرض وطلب .. ورطة جديدة لهبة بعد دفن زقزوق,dostor.org,Arabic,Egypt,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:32:35.427685
https://agerpres.ro/comunicate/2026/03/15/comunicat-de-presa---infotrafic--1537408,Comunicat de presă - Infotrafic,agerpres.ro,Romanian,Romania,httpx/requests 错误: Client error '403 Forbidden' for url 'https://ager,2026-03-16T14:32:56.138049
https://agerpres.ro/comunicate/2026/03/15/comunicat-de-presa---infotrafic--1537399,Comunicat de presă - Infotrafic,agerpres.ro,Romanian,Romania,httpx/requests 错误: The read operation timed out,2026-03-16T14:33:31.438392
https://www.radiofrance.fr/franceinfo/podcasts/l-invite-culture/l-invite-culture-du-dimanche-15-mars-2026-2585206,Fanny Taillandier :  Quand le cœur se met en travers du crime  ,radiofrance.fr,French,France,httpx/requests 错误: [Errno 104] Connection reset by peer,2026-03-16T14:33:34.744573
https://politiaromana.ro/ro/info-trafic/judetul-harghita-trafic-intrerupt-pe-dn-11b,Poliția Română - JUDEȚUL HARGHITA : TRAFIC ÎNTRERUPT PE DN 11B,politiaromana.ro,Romanian,Romania,httpx/requests 错误: Client error '403 Forbidden' for url 'https://poli,2026-03-16T14:33:43.296043
https://www.vanitatis.elconfidencial.com/vida-saludable/2026-03-15/entrenamiento-fuerza-quemar-grasa-40-anos-ejercicio-1qrt_4320700/,El ejercicio que más recomiendan los expertos para quemar grasa después de los 40,vanitatis.elconfidencial.com,Spanish,Spain,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:34:27.286705
https://politiaromana.ro/ro/info-trafic/judetul-constanta-circulatie-blocata-pe-dn-3-in-urma-unui-accident,"Poliția Română - JUDEȚUL CONSTANȚA : CIRCULAȚIE BLOCATĂ PE DN 3 , ÎN URMA UNUI ACCIDENT",politiaromana.ro,Romanian,Romania,httpx/requests 错误: Client error '403 Forbidden' for url 'https://poli,2026-03-16T14:34:41.175155
https://www.losandes.com.ar/por-las-redes/por-que-los-cardiologos-recomiendan-beber-agua-antes-tomar-el-cafe-la-manana-n5984031,Por qué los cardiólogos recomiendan beber agua antes de tomar el café por la mañana,losandes.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:35:18.629798
https://www.diariouno.com.ar/series-y-peliculas/netflix-tiene-la-pelicula-adam-sandler-que-emociona-las-lagrimas-y-dura-menos-2-horas-n1535869,Netflix tiene la película con Adam Sandler que emociona hasta las lágrimas y dura menos de 2 horas,diariouno.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:35:31.997432
https://veja.abril.com.br/brasil/pf-prende-homem-que-engoliu-capsulas-de-cocaina-no-aeroporto-do-galeao/,PF prende homem que engoliu cápsulas de cocaína no Aeroporto do Galeão,veja.abril.com.br,Portuguese,Brazil,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:36:04.321148
https://www.clarin.com/astrologia/horoscopo-hoy-domingo-15-marzo-predicciones-salud-amor-dinero_0_Bbm6xPaWhv.html,"Horóscopo de hoy , domingo 15 de marzo : las predicciones para la salud , el amor y el dinero",clarin.com,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:36:19.107444
https://www.scmp.com/news/hong-kong/society/article/3346680/online-influencers-andrew-and-tristan-tate-seen-partying-hong-kong,Online influencers Andrew and Tristan Tate seen partying in Hong Kong,scmp.com,English,China,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:37:08.513470
https://www.diariouno.com.ar/sociedad/el-unico-color-que-no-esta-presente-ninguna-bandera-nacional-porque-esta-prohibido-cual-es-n1536026,El único color que no está presente en ninguna bandera nacional porque está prohibido : ¿ cuál es ? ,diariouno.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:37:44.636455
https://www.elpais.com.uy/tvshow/musica/minas-y-abril-2026-la-grilla-completa-de-recitales-cuando-sera-el-festival-y-cuanto-cuestan-las-entradas,"Minas y Abril 2026 : la grilla completa de recitales , cuándo será el festival y cuánto cuestan las entradas",elpais.com.uy,Spanish,Uruguay,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:37:50.756585
https://avn.info.ve/delcy-rodriguez-trabajadores-presentaran-plan-de-crecimiento-economico-el-1-de-mayo/,Delcy Rodríguez : Trabajadores presentarán plan de crecimiento económico el 1° de mayo,avn.info.ve,Spanish,Venezuela,httpx/requests 错误: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verif,2026-03-16T14:38:02.600096
https://olhardireto.com.br/noticias/exibir.asp?id=572776&noticia=policia-apreende-maconha-cocaina-lsd-e-ecstasy-e-prende-tres-em-acao-da-forca-tatica,"Polícia apreende maconha , cocaína , LSD e ecstasy e prende três em ao da Força Tática :: Notícias de MT",olhardireto.com.br,Portuguese,Brazil,httpx/requests 错误: timed out,2026-03-16T14:38:44.346404
https://es.gizmodo.com/steven-spielberg-cree-que-existen-los-extraterrestres-y-quiere-pasar-tiempo-con-ellos-2000226719,"Steven Spielberg cree que existen los extraterrestres , y quiere pasar tiempo con ellos",es.gizmodo.com,Spanish,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://es.g,2026-03-16T14:38:47.560807
https://www.ellitoral.com/area-metropolitana/santafeciudad-mediamaraton-poletti-costanera-atletismo-deporte_0_f3LraMQmTs.html,Santa Fe vivió una fiesta con el regreso de la Media Maratón 21K,ellitoral.com,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:38:54.962958
https://www.lanzadigital.com/provincia/valdepenas/docentes-universitarios-y-agricultores-entre-los-ponentes-de-la-viii-semana-sin-toxicos-en-valdepenas/,"Docentes universitarios y agricultores , entre los ponentes de la VIII Semana sin Tóxicos en Valdepeñas",lanzadigital.com,Spanish,Spain,httpx/requests 错误: timed out,2026-03-16T14:39:28.385497
https://agerpres.ro/comunicate/2026/03/15/comunicat-de-presa---inspectoratul-general-al-politiei-romane--1537393,Comunicat de presă - Inspectoratul General al Poliției Române,agerpres.ro,Romanian,Romania,httpx/requests 错误: Client error '403 Forbidden' for url 'https://ager,2026-03-16T14:39:38.729100
https://www.larazon.es/andalucia/subinspector-granada-condenado-malos-tratos-ira-juicio-este-lunes-quebrantar-orden-alejamiento_2026031569b6bde1d489bf782e1acf79.html,Subinspector de Granada condenado por malos tratos irá a juicio este lunes por quebrantar orden de alejamiento,larazon.es,Spanish,Spain,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:40:16.390795
https://www.elpais.com.uy/informacion/servicios/feriado-no-laborable-de-este-lunes-16-de-marzo-a-quienes-incluye-y-cuanto-se-cobra-por-trabajar,Feriado no laborable de este lunes 16 de marzo : a quiénes incluye y cuánto se cobra por trabajar,elpais.com.uy,Spanish,Uruguay,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:40:24.885068
https://www.abc.com.py/estilo-de-vida/2026/03/15/miopia-en-la-era-del-smartphone-por-que-las-nuevas-generaciones-estan-perdiendo-la-vision-de-lejos/,Las nuevas generaciones están perdiendo la visión de lejos - Estilo de vida,abc.com.py,Spanish,Paraguay,httpx/requests 错误: [Errno -3] Temporary failure in name resolution,2026-03-16T14:41:25.000790
https://www.losandes.com.ar/cultura/desde-silvina-luna-olmedo-y-porcel-el-panteon-donde-reposan-los-artistas-argentinos-n5984022,Desde Silvina Luna hasta Olmedo y Porcel : el panteón donde reposan los artistas argentinos,losandes.com.ar,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:41:29.168000
https://www.lafm.com.co/orden-publico/dos-menores-secuestras-disidencias-farc-el-bagre-gobernador-antioquia-exige-liberacion-393438,Gobernador de Antioquia exige la liberación de las dos menores de edad secuestradas por las disidencias de las Farc en El Bagre,lafm.com.co,Spanish,Colombia,httpx/requests 错误: Client error '403 Restricted Content' for url 'htt,2026-03-16T14:41:44.145610
https://es.gizmodo.com/asi-luce-el-crepusculo-en-otro-mundo-la-nasa-revela-como-se-ve-un-atardecer-marte-2000169259,Así luce un atardecer en Marte y es muy distinto a los de la Tierra . La NASA muestra el curioso resplandor azul que aparece cuando el Sol se oculta en el planeta rojo,es.gizmodo.com,Spanish,United States,httpx/requests 错误: Client error '403 Forbidden' for url 'https://es.g,2026-03-16T14:41:46.650045
https://www.larazon.es/sociedad/como-debo-actuar-carretera-hay-vientos-laterales-fuertes-especialista-conduccion-contesta-b50m_2026031569b6b842e1ff634075e8d695.html, ¿ Cómo debo actuar en la carretera si hay vientos laterales muy fuertes ? Un especialista en conducción contesta,larazon.es,Spanish,Spain,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:42:19.060197
https://www.radioconstanta.ro/2026/03/15/trump-solicita-o-misiune-multinationala-care-sa-asigure-traversarea-in-siguranta-a-stramtorii-ormuz/,Trump solicită o misiune multinațională care să asigure traversarea în siguranță a Strâmtorii Ormuz - Știri Constanța - Radio Constanța,radioconstanta.ro,Romanian,Romania,httpx/requests 错误: timed out,2026-03-16T14:43:02.703329
https://www.tribuneindia.com/news/jalandhar/jalandhar-police-launch-initiative-to-combat-drug-addiction-2-youths-admitted-to-de-addiction-centre/,"Jalandhar police launch initiative to combat drug addiction , 2 youths admitted to de - addiction centre",tribuneindia.com,English,India,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:43:35.021039
https://www.jujuyalmomento.com/cazzu/cazzu-llevara-su-jujuy-estrellado-estados-unidos-n199394,Cazzu llevará su Jujuy estrellado a Estados Unidos,jujuyalmomento.com,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:44:10.850725
https://politiaromana.ro/ro/stiri/actiuni-si-interventii-ale-politiei-romane1773571154,Poliția Română - ACȚIUNI ȘI INTERVENȚII ALE POLIȚIEI ROMÂNE,politiaromana.ro,Romanian,Romania,httpx/requests 错误: Client error '403 Forbidden' for url 'https://poli,2026-03-16T14:44:15.300799
https://oregoncatalyst.com/95368-60-arrests-human-trafficking-months.html,60 human trafficking arrests in past few months,oregoncatalyst.com,English,United States,内容提取失败,2026-03-16T14:44:45.888518
https://www.abc.com.py/politica/2026/03/15/audio-revelaria-padrinazgo-politico-para-conseguir-cargos-en-la-entidad-binacional-yacyreta/,Audio revelaría padrinazgo político para conseguir cargos en la Entidad Binacional Yacyretá - Política,abc.com.py,Spanish,Paraguay,httpx/requests 错误: [Errno -3] Temporary failure in name resolution,2026-03-16T14:45:38.194855
https://www.journaldemontreal.com/2026/03/15/premier-tour-des-elections-municipales-en-france-a-un-an-de-la-presidentielle,"Premier tour des élections municipales en France , à un an de la présidentielle",journaldemontreal.com,French,Canada,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:46:06.882471
https://www.radioconstanta.ro/2026/03/15/foto-update-judetul-constanta-accident-rutier-grav-o-persoana-a-decedat/,"FOTO - UPDATE Județul CONSTANȚA : Accident rutier grav , o persoană a decedat - Știri Constanța - Radio Constanța",radioconstanta.ro,Romanian,Romania,httpx/requests 错误: timed out,2026-03-16T14:46:49.368477
https://www.lafm.com.co/sociedad/eeuu-prohibira-ingreso-a-viajeros-que-no-cumplan-esta-regla-del-pasaporte-393092,Estados Unidos impedirá abordar vuelos a quienes no cumplan esta regla con el pasaporte,lafm.com.co,Spanish,Colombia,httpx/requests 错误: Client error '403 Restricted Content' for url 'htt,2026-03-16T14:47:23.589780
https://www.diarioeldia.cl/noticias/2026/03/15/133310-he-luchado-6-anos-por-justicia-mama-de-romario-rechaza-eventual-indulto-a-militar,  He luchado 6 años por justicia : Mamá de Romario rechaza eventual indulto a militar,diarioeldia.cl,Spanish,Chile,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:47:35.104961
https://www.redaccionmedica.com/virico/noticias/tardar-siete-anos-en-hacer-medicina-no-es-ningun-fracaso-sino-un-logro--1875,Tardar siete años en hacer Medicina :  No es ningún ... ,redaccionmedica.com,Spanish,Spain,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:47:39.191745
https://www.elconfidencial.com/espana/2026-03-15/a-prision-los-tres-detenidos-por-secuestrar-y-agredir-a-un-joven-en-ejea-de-los-caballeros-zaragoza_4320776/,A prisión los tres detenidos por secuestrar y agredir a un joven en Ejea de los Caballeros ( Zaragoza ) ,elconfidencial.com,Spanish,Spain,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:48:19.530687
https://www.perfil.com/noticias/protagonistas/murio-jurgen-habermas-quien-planteo-que-bastaba-el-dialogo-para-resolver-los-conflictos.phtml,"Murió Jürgen Habermas , quien planteó que bastaba el diálogo para resolver los conflictos",perfil.com,Spanish,Argentina,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:49:00.023785
https://www.theblaze.com/columns/opinion/trumps-prison-order-draws-a-line-that-reality-should-have-drawn-first,Trump prison order draws a line that reality should have drawn first,theblaze.com,English,United States,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:49:32.125509
https://www.elobservador.com.uy/espana/actualidad/javier-milei-estreno-madrid-su-primer-guino-la-reeleccion-la-furia-contra-pedro-sanchez-y-paolo-rocca-n6037478,Javier Milei estrenó en Madrid su primer guiño concreto a la reelección : noche de furia contra Pedro Sánchez y Paolo Rocca,elobservador.com.uy,Spanish,Uruguay,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:51:23.318416
https://www.perfil.com/noticias/columnistas/la-prensa-y-sus-publicos-invisibles.phtml,La prensa y sus públicos invisibles,perfil.com,Spanish,Argentina,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:52:14.929487
https://www.lacapitalmdp.com/el-congreso-retoma-la-actividad-con-la-agenda-bajo-control-de-la-libertad-avanza/,El Congreso retoma la actividad con la agenda bajo control de La Libertad Avanza,lacapitalmdp.com,Spanish,Argentina,httpx/requests 错误: [Errno 99] Cannot assign requested address,2026-03-16T14:52:51.929602
https://www.rosario3.com/opinion/adorni-olvido-deslomarse-por-la-superioridad-moral-20260315-0002.html,Adorni olvidó deslomarse por la superioridad moral,rosario3.com,Spanish,Argentina,httpx/requests 错误: Client error '403 Forbidden' for url 'https://www.,2026-03-16T14:53:11.229400
